feed,title,long_url,short_url
BBC UK,Exciting new cancer drug kinder than chemotherapy,https://www.bbc.co.uk/news/health-67793887?at_medium=RSS&at_campaign=KARANGA,https://da.gd/mqYVO
BBC UK,Karim Benzema files defamation suit against French interior minister,https://www.bbc.co.uk/news/world-europe-68002392?at_medium=RSS&at_campaign=KARANGA,https://da.gd/N5UKi
BBC UK,Diddy and drinks giant Diageo settle dispute over tequila,https://www.bbc.co.uk/news/business-68002039?at_medium=RSS&at_campaign=KARANGA,https://da.gd/RguZ
BBC UK,Stormont Assembly recalled ahead of devolution deadline,https://www.bbc.co.uk/news/uk-northern-ireland-67996628?at_medium=RSS&at_campaign=KARANGA,https://da.gd/EJbKNN
BBC UK,Michael Morpurgo leads call for urgent children's reading investment,https://www.bbc.co.uk/news/entertainment-arts-67994551?at_medium=RSS&at_campaign=KARANGA,https://da.gd/rxKaZ
BBC UK,IRA shooting victim's daughter turned down by Troubles payment scheme,https://www.bbc.co.uk/news/uk-northern-ireland-67992937?at_medium=RSS&at_campaign=KARANGA,https://da.gd/Mm8OA
BBC UK,"Flood defence policy flawed, say MPs",https://www.bbc.co.uk/news/science-environment-67998344?at_medium=RSS&at_campaign=KARANGA,https://da.gd/AvyT0
BBC UK,Griselda: Colombian drug lord 'Cocaine Godmother' gets Hollywood makeover,https://www.bbc.co.uk/news/entertainment-arts-67921672?at_medium=RSS&at_campaign=KARANGA,https://da.gd/115I
BBC UK,I'm cutting my maternity leave because of rising costs,https://www.bbc.co.uk/news/uk-scotland-67997480?at_medium=RSS&at_campaign=KARANGA,https://da.gd/Uq5Vz
BBC UK,Hannah Waddingham reveals drama teacher's insult that spurred her on to be TV star,https://www.bbc.co.uk/news/entertainment-arts-67992732?at_medium=RSS&at_campaign=KARANGA,https://da.gd/9lo5a
