feed,title,long_url,short_url
NPR,Up First briefing: Meta's free AI; Trump's legal troubles; a scary fish's teeth,https://www.npr.org/2023/07/19/1188565892/up-first-briefing-metas-ai-trump-jan-6-pacu-fish-teeth,https://da.gd/kwmWwK
