feed,title,long_url,short_url
New York Times US,California Faces Heavy Rain and Flooding From Coastal Storm,https://www.nytimes.com/2024/03/30/us/california-storm-flooding-snow-forecast.html,https://da.gd/jyTqGw
New York Times US,Trump Rekindles Relationships With Key 2016 Donors,https://www.nytimes.com/2024/03/30/us/politics/trumper-mercer-dinner.html,https://da.gd/S0Je
