feed,title,long_url,short_url
BBC UK,First flight bringing Afghan refugees from Pakistan lands in UK,https://www.bbc.co.uk/news/uk-67235667?at_medium=RSS&at_campaign=KARANGA,https://da.gd/V2W0IG
BBC UK,Former China PM Li Keqiang dead at 68,https://www.bbc.co.uk/news/uk-67235777?at_medium=RSS&at_campaign=KARANGA,https://da.gd/nmGTwi
