feed,title,long_url,short_url
Al Jazeera,Kuwait warns bilateral ties could sour over Lebanese minister’s comments,https://www.aljazeera.com/news/2023/8/5/kuwait-warns-bilateral-ties-could-sour-over-lebanese-ministers-comments,https://da.gd/vQMeey
