feed,title,long_url,short_url
NPR,Kansas Supreme Court rules against strict abortion laws amidst an influx of patients,https://www.npr.org/2024/07/06/nx-s1-5030310/kansas-supreme-court-rules-against-strict-abortion-laws-amidst-an-influx-of-patients,https://da.gd/dGHWBl
NPR,Week in politics: Biden tries to do debate damage control with ABC interview,https://www.npr.org/2024/07/06/nx-s1-5030238/week-in-politics-biden-tries-to-do-debate-damage-control-with-abc-interview,https://da.gd/SL61fA
NPR,"Saturday Sports: Copa America and the U.S. men's soccer team, criminal probe into doping",https://www.npr.org/2024/07/06/nx-s1-5028548/saturday-sports-copa-america-and-the-u-s-mens-soccer-team-criminal-probe-into-doping,https://da.gd/z01BI
NPR,California tried to fix a major Medicare loophole for seniors,https://www.npr.org/2024/07/06/nx-s1-5020304/california-tried-to-fix-a-major-medicare-loophole-for-seniors,https://da.gd/RHiW
NPR,"In Philadelphia, a run club helps those recovering from addiction find purpose",https://www.npr.org/2024/07/06/nx-s1-5002211/in-philadelphia-a-run-club-helps-those-recovering-from-addiction-find-purpose,https://da.gd/Qy4J3i
NPR,Voters in France will cast their ballots in a run-off election,https://www.npr.org/2024/07/06/nx-s1-5027950/voters-in-france-will-cast-their-ballots-in-a-run-off-election,https://da.gd/SwnwrB
NPR,Right wing movements are growing in Europe. How do they differ from those in the U.S.?,https://www.npr.org/2024/07/06/nx-s1-5026953/right-wing-movements-are-growing-in-europe-how-do-they-differ-from-those-in-the-u-s,https://da.gd/oFjo0
NPR,U.K.'s Conservative Party suffered its worst-ever defeat. What went wrong?,https://www.npr.org/2024/07/06/nx-s1-5026560/u-k-s-conservative-party-suffered-its-worst-ever-defeat-what-went-wrong,https://da.gd/8rEJCh
NPR,Veterans remember their time in disaster relief operations,https://www.npr.org/2024/07/06/nx-s1-5020640/veterans-remember-their-time-in-disaster-relief-operations,https://da.gd/v5CRG
NPR,A Chicago rabbi was a committed advocate for gun safety. A recent attack changed that,https://www.npr.org/2024/07/06/nx-s1-5024143/a-chicago-rabbi-was-a-committed-advocate-for-gun-safety-a-recent-attack-changed-that,https://da.gd/J2eqY
