feed,title,long_url,short_url
BBC UK,Charlton Athletic 1-1 Cray Valley Paper Mills: Non-league side defy five-division gap to earn FA Cup first round replay,https://www.bbc.co.uk/sport/football/67279192?at_medium=RSS&at_campaign=KARANGA,https://da.gd/nHbgN
