feed,title,long_url,short_url
NPR,Up First briefing: Israel won't agree to a cease-fire; how tech messes with our senses,https://www.npr.org/2023/10/31/1209652974/up-first-briefing-israel-rejects-calls-for-cease-fire-tech-and-our-senses,https://da.gd/IxwbX
