feed,title,long_url,short_url
NPR,Up First briefing: Morocco earthquake; new COVID boosters; a primer on prenups,https://www.npr.org/2023/09/11/1198730218/up-first-briefing-morocco-earthquake-new-covid-boosters-a-primer-on-prenups,https://da.gd/ONWXo
