feed,title,long_url,short_url
NPR,"Mercedes, GM, Stellantis scramble; Port jobs are at risk after Baltimore disaster",https://npr.org/2024/03/26/1240974019/mercedes-gm-stellantis-scramble-port-jobs-are-at-risk-after-baltimore-disaster,https://da.gd/zUVbyz
