feed,title,long_url,short_url
NPR,Up First briefing: U.N. and climate change; UAW strike Day 4; Barrymore pauses show,https://www.npr.org/2023/09/18/1200083768/up-first-briefing-u-n-and-climate-change-uaw-strike-day-4-barrymore-pauses-show,https://da.gd/9n7N
