feed,title,long_url,short_url
NPR,Up First briefing: McCarthy's job threatened; how a robot could fight climate change,https://www.npr.org/2023/10/02/1202943940/up-first-briefing-mccarthys-job-threatened-how-a-robot-could-fight-climate-chang,https://da.gd/HvQLC
