feed,title,long_url,short_url
NPR,Miki Sudo defends her hot dog-eating title; stormy weather delays men's contest,https://www.npr.org/2023/07/04/1185950320/miki-sudo-nathans-hot-dog-eating-contest,https://da.gd/RoADd
