feed,title,long_url,short_url
NPR,So you think you know all about the plague?,https://npr.org/sections/goatsandsoda/2024/02/14/1231215446/so-you-think-you-know-all-about-the-plague,https://da.gd/KWfT
NPR,"In Greece, same-sex couples await a landmark parliamentary vote on marriage equality",https://npr.org/2024/02/14/1231145167/greece-same-sex-marriage-vote-lgbtq-rights,https://da.gd/co7Ot
NPR,"Gun violence killed them. Now, their voices will lobby Congress to do more using AI",https://npr.org/2024/02/14/1231264701/gun-violence-parkland-anniversary-ai-generated-voices-congress,https://da.gd/wLHNrX
NPR,House votes to impeach Mayorkas; Democrats flip George Santos' seat,https://npr.org/2024/02/14/1231326417/house-alejandro-mayorkas-impeachment-george-santos-special-election,https://da.gd/98clo
NPR,"Tai chi reduces blood pressure better than aerobic exercise, study finds",https://npr.org/sections/health-shots/2024/02/14/1231232197/tai-chi-aerobics-exercise-blood-pressure-hypertension-mindfulness,https://da.gd/A9eN
NPR,The CDC may be reconsidering its COVID isolation guidance,https://npr.org/sections/health-shots/2024/02/14/1231249566/cdc-may-be-reconsidering-covid-isolation-guidance,https://da.gd/Vh98yP
NPR,Romantic advice (regardless of your relationship status),https://npr.org/2024/02/14/1230416003/romantic-advice-regardless-of-your-relationship-status,https://da.gd/CBFQi
NPR,Ukrainian military says it sank a Russian landing ship in the Black Sea,https://npr.org/2024/02/14/1231319727/ukraine-sank-a-russian-ship-black-sea,https://da.gd/QsqEOR
NPR,Recent gaffes by Biden and Trump may be signs of normal aging — or may be nothing,https://npr.org/sections/health-shots/2024/02/14/1231139957/gaffes-biden-trump-aging-presidency-normal-cognition-not-dementia-alzheimers,https://da.gd/1HkpI6
NPR,5 takeaways from Democrats flipping George Santos' House seat in New York,https://npr.org/2024/02/14/1231301104/new-york-special-election-results-santos-suozzi-pilip,https://da.gd/4O8v96
NPR,Catholic Church works to explain what same-sex blessings are and are not,https://npr.org/2024/02/14/1231026522/pope-francis-same-sex-blessings-catholic-church-lgbtq,https://da.gd/HkrgK
NPR,The way a dying baby girl was cared for in 1980 helped shape her approach to nursing,https://npr.org/2024/02/14/1231014371/the-way-a-dying-baby-girl-was-cared-for-in-1980-helped-shape-her-approach-to-nur,https://da.gd/XUn6gp
NPR,"What is Temu, and should you let your parents order from it?",https://npr.org/2024/02/14/1230907159/temu-shopping-app-super-bowl-ads,https://da.gd/egG7pL
NPR,A small fish is at the center of a big fight in the Chesapeake Bay,https://npr.org/2024/02/14/1231309407/a-small-fish-is-at-the-center-of-a-big-fight-in-the-chesapeake-bay,https://da.gd/FbgpKm
NPR,We asked young Black voters about Biden and the Democrats. Here's what we learned,https://npr.org/2024/02/14/1229497563/joe-biden-democrats-young-black-voters-election-south-carolina,https://da.gd/7OcpTH
