feed,title,long_url,short_url
NPR,Up First briefing: Supreme Court ethics code; what climate change costs the U.S,https://www.npr.org/2023/11/14/1212646357/up-first-briefing-supreme-court-ethics-code-federal-climate-change-report,https://da.gd/S8sasi
