feed,title,long_url,short_url
NPR,Southwest Airlines is facing a unique climate change problem: exploding soda cans,https://www.npr.org/2024/07/21/nx-s1-5047346/southwest-airlines-is-facing-a-unique-climate-change-problem-exploding-soda-cans,https://da.gd/A8HFp1
NPR,"At the funeral of a senior Hamas leader, pride and hope for the future",https://www.npr.org/2024/07/21/nx-s1-5047348/at-the-funeral-of-a-senior-hamas-leader-pride-and-hope-for-the-future,https://da.gd/NU2Wb2
NPR,"Vietnam's most senior political leader has died, leaving behind a vacuum in the party",https://www.npr.org/2024/07/21/nx-s1-5046341/vietnams-most-senior-political-leader-has-died-leaving-behind-a-vacuum-in-the-party,https://da.gd/AZcvV
NPR,The Crowdstrike outage disrupted many industries. Hospitals were especially vulnerable,https://www.npr.org/2024/07/21/nx-s1-5046700/the-crowdstrike-outage-disrupted-many-industries-hospitals-were-especially-vulnerable,https://da.gd/ZikA
NPR,A political analyst explains what's next for the presidential race,https://www.npr.org/2024/07/21/nx-s1-5046364/a-political-analyst-explains-whats-next-for-the-presidential-race,https://da.gd/1H1Dl
NPR,J.D. Vance pledged to address addiction. Patients at a nearby clinic hope he's serious,https://www.npr.org/2024/07/21/nx-s1-5045029/j-d-vance-pledged-to-address-addiction-patients-at-a-nearby-clinic-hope-hes-serious,https://da.gd/DhWsQJ
NPR,How to keep cool while saving energy (and money),https://www.npr.org/2024/07/21/nx-s1-5044810/how-to-keep-cool-while-saving-energy-and-money,https://da.gd/DivnA
NPR,Trump addresses his first rally since the assassination attempt,https://www.npr.org/2024/07/21/nx-s1-5044764/trump-addresses-his-first-rally-since-the-assassination-attempt,https://da.gd/SVSsVh
NPR,Women in Ukraine are taking over traditionally male-dominated work as the war goes on,https://www.npr.org/2024/07/21/nx-s1-5041604/women-in-ukraine-are-taking-over-traditionally-male-dominated-work-as-the-war-goes-on,https://da.gd/f4TK
NPR,There's a lot of political news to catch up on. Hear it from the newsmakers themselves,https://www.npr.org/2024/07/21/nx-s1-5043575/theres-a-lot-of-political-news-to-catch-up-on-hear-it-from-the-newsmakers-themselves,https://da.gd/OGVZY
