feed,title,long_url,short_url
Al Jazeera,Russia unleashes strikes against Ukraine; Kyiv targets Crimea bridge,https://www.aljazeera.com/news/2023/8/6/russia-unleashes-strikes-against-ukraine-kyiv-targets-crimea-bridge,https://da.gd/vJbMI
