feed,title,long_url,short_url
Al Jazeera,Vote counting underway in India’s biggest ever election,https://www.aljazeera.com/program/newsfeed/2024/6/4/vote-counting-underway-in-indias-biggest-ever-election?traffic_source=rss,https://da.gd/zh1IZ
Al Jazeera,Strong evidence that Ethiopia committed genocide in Tigray war: Report,https://www.aljazeera.com/news/2024/6/4/strong-evidence-that-ethiopia-committed-genocide-in-tigray-war-report?traffic_source=rss,https://da.gd/grzxS
