feed,title,long_url,short_url
NPR,Takeaways from Biden's SOTU; Trump poised to take control of RNC,https://npr.org/2024/03/08/1236899778/up-first-newsletter-biden-state-of-the-union-takeaways-rnc-trump,https://da.gd/InOR1
