feed,title,long_url,short_url
BBC UK,"'Spite, anger and miracles': The Battle for Bluebird",https://www.bbc.co.uk/news/uk-england-68434707,https://da.gd/QqSxVG
BBC UK,Your data is all over the web - is there a better way?,https://www.bbc.co.uk/news/business-68286395,https://da.gd/Hndu9X
