feed,title,long_url,short_url
BBC UK,Coco Gauff into Auckland Classic semi-final; Elena Rybakina and Victoria Azarenka through in Brisbane,https://www.bbc.co.uk/sport/tennis/67889866?at_medium=RSS&at_campaign=KARANGA,https://da.gd/n2qY
