feed,title,long_url,short_url
BBC UK,Who owns the Moon? A new space race means it could be up for grabs,https://www.bbc.com/news/articles/cxwwjlrk1mlo,https://da.gd/IQPNK
BBC UK,Toilet training and high anxiety - how schools are changing,https://www.bbc.com/news/articles/cd1ddegp8zvo,https://da.gd/XUvXD
BBC UK,'Spy mania': Why is Russia accusing its own physicists of treason?,https://www.bbc.com/news/articles/c8001gvp4dpo,https://da.gd/BBQ1s
BBC UK,Three is the magic number: How friendship put Tiny Habits on the path to stardom,https://www.bbc.com/news/articles/c888g1vxrdeo,https://da.gd/55md85
BBC UK,Price hikes and boycotts: Is trouble brewing at Starbucks?,https://www.bbc.com/news/articles/c5115lgd592o,https://da.gd/vGSUN
BBC UK,Snap election: The photographer making art out of the campaign trail,https://www.bbc.com/news/articles/cn0016ppxn0o,https://da.gd/3hF4L1
BBC UK,Crowd-pleasers: The art of choosing the perfect setlist,https://www.bbc.com/news/articles/c4nn9expp04o,https://da.gd/r3bmnK
BBC UK,The new language changing the dating scene,https://www.bbc.com/news/articles/cy66d44xzpno,https://da.gd/8XUqAn
BBC UK,Why has Doctor Who always been so LGBT-friendly? Russell T Davies thinks he knows,https://www.bbc.com/articles/c066p8kj62eo,https://da.gd/5hDkY
BBC UK,Will coalition turn domineering Modi into a humbler leader?,https://www.bbc.com/news/articles/cn00xl6n8ldo,https://da.gd/KNFBR8
