feed,title,long_url,short_url
NPR,Former President Donald Trump to take the stand in New York civil fraud trial,https://www.npr.org/2023/11/06/1210504048/former-president-donald-trump-to-take-the-stand-in-new-york-civil-fraud-trial,https://da.gd/VkqMe
NPR,Republicans have had most of Iowa's attention all year. Democrats want to change that,https://www.npr.org/2023/11/06/1210807250/iowa-caucus-democrats-republicans-fetterman-biden-trump,https://da.gd/yqito
NPR,What Virginia's legislative elections could spell for 2024 on abortion rights,https://www.npr.org/2023/11/06/1210793753/what-virginias-legislative-elections-could-spell-for-2024-on-abortion-rights,https://da.gd/ec859
NPR,How wildlife officials saved a humpback whale found 'hogtied' to a 300-pound crab pot,https://www.npr.org/2023/11/06/1210537760/humpback-whale-rescue-alaska-video,https://da.gd/ipnD3
NPR,A mother's run for mayor raises a difficult question: How does Uvalde move forward?,https://www.npr.org/2023/11/06/1209541424/uvalde-texas-shooting-mayor-election-gun-reform-kimberly-mata-rubio-lexi,https://da.gd/YxoLv
NPR,3 cities face a climate dilemma: to build or not to build homes in risky places,https://www.npr.org/2023/11/06/1204923950/arizona-california-new-jersey-climate-flood-wildfire-drought-building-homes,https://da.gd/weMAW
NPR,North Korea says it is closing some diplomatic missions around the world,https://www.npr.org/2023/11/06/1210830416/north-korea-says-it-is-closing-some-diplomatic-missions-around-the-world,https://da.gd/jhu1
NPR,A potential Las Vegas workers strike could throw a wrench in the upcoming F1 race,https://www.npr.org/2023/11/06/1210801562/las-vegas-hospitality-workers-strike-formula-1,https://da.gd/cPf4Pp
NPR,"Tai chi helps boost memory, study finds. One type seems most beneficial",https://www.npr.org/sections/health-shots/2023/11/06/1210507968/thai-chi-word-games-cognition-mentally-sharp-meditation-motion,https://da.gd/haDS
NPR,The unlikely connection between universal pre-K and nicotine taxes in Colorado,https://www.npr.org/2023/11/06/1210270296/the-unlikely-connection-between-universal-pre-k-and-nicotine-taxes-in-colorado,https://da.gd/ltatuo
NPR,He went looking for his uncle — and ended up seeking forgiveness at a mass grave,https://www.npr.org/2023/11/06/1210108760/hart-island-new-york-unmarked-graveyard-family-radio-diaries,https://da.gd/dBfWB
