feed,title,long_url,short_url
Al Jazeera,India rescuers hit snags in two-week bid to free 41 tunnel workers,https://www.aljazeera.com/news/2023/11/25/india-rescuers-hit-snags-in-two-week-bid-to-free-41-tunnel-workers?traffic_source=rss,https://da.gd/D6Qtd
Al Jazeera,Analysis: Lessons from Day One of truce in Gaza,https://www.aljazeera.com/news/2023/11/25/analysis-lessons-from-day-one-of-truce-in-gaza?traffic_source=rss,https://da.gd/gPmC8
