feed,title,long_url,short_url
NPR,SCOTUS rejects abortion pill challenge; readers' dads give their best advice,https://www.npr.org/2024/06/14/g-s1-4402/up-first-newsletter-supreme-court-abortion-pill-fathers-day-dad-advice,https://da.gd/bCR4Xr
