feed,title,long_url,short_url
NPR,Texas immigration law put on hold; Mississippi cops who tortured 2 men sentenced,https://npr.org/2024/03/20/1239617421/up-first-newsletter-texas-immigration-law-mississippi-goon-squad-police-sentence,https://da.gd/dTOfE
