feed,title,long_url,short_url
NPR,Housing costs keep inflation stubborn; New report on Maui wildfires released,https://npr.org/2024/04/18/1245505927/up-first-newsletter-rent-inflation-maui-fire-investigation,https://da.gd/qK8Q7f
