feed,title,long_url,short_url
BBC UK,The Crown: Netflix to release first part of the final season on Thursday,https://www.bbc.co.uk/news/entertainment-arts-67415437?at_medium=RSS&at_campaign=KARANGA,https://da.gd/6EsFv7
BBC UK,Energy standing charges review after anger at rises,https://www.bbc.co.uk/news/business-67431758?at_medium=RSS&at_campaign=KARANGA,https://da.gd/wlkkN
BBC UK,Virginia mother of child who shot teacher sentenced to 21 months in prison,https://www.bbc.co.uk/news/world-us-canada-67406777?at_medium=RSS&at_campaign=KARANGA,https://da.gd/DVfFFa
BBC UK,Iceland volcano: Peninsula faces 'decades' of instability,https://www.bbc.co.uk/news/world-europe-67429872?at_medium=RSS&at_campaign=KARANGA,https://da.gd/IFuwxO
BBC UK,"Canadian killed family to make Muslims fearful, jury hears",https://www.bbc.co.uk/news/world-us-canada-67409539?at_medium=RSS&at_campaign=KARANGA,https://da.gd/MDNFPs
BBC UK,Cost of living: Couple expecting baby spend weeks without electricity,https://www.bbc.co.uk/news/uk-wales-67428004?at_medium=RSS&at_campaign=KARANGA,https://da.gd/ItR6D
BBC UK,The Disappeared: Search for IRA murder victim Columba McVeigh ends,https://www.bbc.co.uk/news/uk-northern-ireland-67431592?at_medium=RSS&at_campaign=KARANGA,https://da.gd/ZphjD7
BBC UK,My pre-death grief over husband's dementia,https://www.bbc.co.uk/news/uk-scotland-67431634?at_medium=RSS&at_campaign=KARANGA,https://da.gd/hPLB8
BBC UK,Return to River Street: Brechin flooding one month on,https://www.bbc.co.uk/news/uk-scotland-tayside-central-67313692?at_medium=RSS&at_campaign=KARANGA,https://da.gd/yxgJs
BBC UK,Dutch election promises new era and shake-up in politics,https://www.bbc.co.uk/news/world-europe-67399766?at_medium=RSS&at_campaign=KARANGA,https://da.gd/EXVX
BBC UK,How factories are deploying AI on production lines,https://www.bbc.co.uk/news/technology-67144713?at_medium=RSS&at_campaign=KARANGA,https://da.gd/Aq4UC
BBC UK,Somalia floods: Bodies unearthed and bridges swept away,https://www.bbc.co.uk/news/world-africa-67426065?at_medium=RSS&at_campaign=KARANGA,https://da.gd/790Rg
