feed,title,long_url,short_url
NPR,"Did Biden and Xi just hit a reset? Not quite, but they did agree on a few things",https://www.npr.org/2023/11/16/1213401317/did-biden-and-xi-just-hit-a-reset-not-quite-but-they-did-agree-on-a-few-things,https://da.gd/rKhF
NPR,"Once Florida's favorite son, Floridians turn on DeSantis in his bid for president",https://www.npr.org/2023/11/16/1213355557/desantis-florida-president-candidate-voters-trump,https://da.gd/IdYrX
NPR,Applications are now open for NEA grants to fund the arts in underserved communities,https://www.npr.org/2023/11/16/1213264457/applications-nea-grants-funding-arts-organizations,https://da.gd/hwvMC
NPR,"Congress avoids shutdown, setting up spending pileup for early next year",https://www.npr.org/2023/11/16/1213218109/congress-avoids-shutdown-setting-up-spending-pileup-for-early-next-year,https://da.gd/X1P1b
NPR,Silvana Estrada moves from fear to defiance in Latin Grammy-nominated 'Si Me Matan',https://www.npr.org/2023/11/16/1213194401/silvana-estrada-si-me-matan-latin-grammy,https://da.gd/zrSNlR
NPR,The answer to veterans homelessness could be one of LA's most expensive neighborhoods,https://www.npr.org/2023/11/16/1211951751/veterans-homelessness-west-los-angeles,https://da.gd/VQIjO
NPR,Israeli military drops leaflets in Gaza calling for further evacuations,https://www.npr.org/2023/11/16/1213400196/israeli-military-gaza-updates-evacuations,https://da.gd/5HGPT2
NPR,Doctors are among the many dead in Gaza. These are their stories,https://www.npr.org/2023/11/16/1213307710/gaza-doctors-al-shifa-hospital,https://da.gd/HN53pL
NPR,A massive pay cut for federal wildland firefighters may be averted. But not for long,https://www.npr.org/2023/11/16/1213184246/a-massive-pay-cut-for-federal-wildland-firefighters-may-be-averted-but-not-for-l,https://da.gd/xBX2
NPR,Where the Republican presidential candidates stand on abortion,https://www.npr.org/2023/11/16/1213006071/republican-candidates-abortion-rights,https://da.gd/wgDewA
NPR,Only 51 of these U.S. whales remain. Little has been done to prevent their extinction,https://www.npr.org/2023/11/16/1212690111/only-51-of-these-u-s-whales-remain-little-has-been-done-to-prevent-their-extinct,https://da.gd/M68zf
NPR,"For kids in crisis, it's getting harder to find long-term residential treatment",https://www.npr.org/sections/health-shots/2023/11/16/1212649987/for-kids-in-crisis-its-getting-harder-to-find-long-term-residential-treatment,https://da.gd/Xxm2NU
NPR,"Pink gives away 2,000 banned books at Florida concerts",https://www.npr.org/2023/11/16/1213317663/pink-gives-away-2-000-banned-books-at-florida-concerts,https://da.gd/kJMe
