feed,title,long_url,short_url
NPR,U.S. officials are increasingly worried about a wider war in the Middle East,https://www.npr.org/2024/08/06/nx-s1-5064252/u-s-officials-are-increasingly-worried-about-a-wider-war-in-the-middle-east,https://da.gd/00eUUo
NPR,Tropical storm Debby is moving through coastal Georgia,https://www.npr.org/2024/08/06/nx-s1-5065425/tropical-storm-debby-georgia,https://da.gd/qqByTO
