feed,title,long_url,short_url
Al Jazeera,India vs Bangladesh: ICC Cricket World Cup 2023 match preview,https://www.aljazeera.com/sports/2023/10/18/india-vs-bangladesh-icc-cricket-world-cup-2023-preview?traffic_source=rss,https://da.gd/XtFM
Al Jazeera,‘Suffering and smiling’: Festivalgoers decry state of affairs in Nigeria,https://www.aljazeera.com/features/2023/10/18/suffering-and-smiling-festivalgoers-decry-state-of-affairs-in-nigeria?traffic_source=rss,https://da.gd/6Bcyh
