feed,title,long_url,short_url
Al Jazeera,Nicole Jenes and Rathbone: Social media influencers a new lens on Gaza war,https://www.aljazeera.com/program/talk-to-al-jazeera/2023/12/30/nicole-jenes-and-rathbone-social-media-influencers-a-new-lens-on-gaza-war?traffic_source=rss,https://da.gd/leMu7
Al Jazeera,On the Gaza ‘shoah’ and the ‘banality of evil’,https://www.aljazeera.com/opinions/2023/12/30/on-the-gaza-shoah-and-the-banality-of?traffic_source=rss,https://da.gd/w9RD
