feed,title,long_url,short_url
NPR,Biden to announce new Chinese tariffs; Michael Cohen returns to the stand,https://www.npr.org/2024/05/14/1251240849/up-first-newsletter-biden-china-tariffs-michael-cohen-cross-examination,https://da.gd/9jCuxd
