feed,title,long_url,short_url
BBC UK,"Nicola Sturgeon called Boris Johnson a 'clown', inquiry hears",https://www.bbc.co.uk/news/uk-scotland-68092654?at_medium=RSS&at_campaign=KARANGA,https://da.gd/4kVZQ
BBC UK,NHS consultants reject offer of double pay rise,https://www.bbc.co.uk/news/health-68098189?at_medium=RSS&at_campaign=KARANGA,https://da.gd/f7orEe
BBC UK,"Microsoft video games division lays off 1,900 staff",https://www.bbc.co.uk/news/newsbeat-68093970?at_medium=RSS&at_campaign=KARANGA,https://da.gd/QAuCK
BBC UK,"Igor Girkin shot down a passenger jet, then insulted Putin. Which one put him in jail?",https://www.bbc.co.uk/news/world-europe-68091877?at_medium=RSS&at_campaign=KARANGA,https://da.gd/Dd3cP
BBC UK,NHS data sale can fuel tech boom - Blair and Hague,https://www.bbc.co.uk/news/uk-politics-68094059?at_medium=RSS&at_campaign=KARANGA,https://da.gd/yMoTy
BBC UK,"Lloyds to cut 1,600 jobs in major branch overhaul",https://www.bbc.co.uk/news/business-68096905?at_medium=RSS&at_campaign=KARANGA,https://da.gd/LID4Q0
BBC UK,Palworld: Pokémon Company to investigate copying claims,https://www.bbc.co.uk/news/newsbeat-68092330?at_medium=RSS&at_campaign=KARANGA,https://da.gd/kZRMUq
BBC UK,UK citizen army: Preparing the 'pre-war generation' for conflict,https://www.bbc.co.uk/news/uk-68097048?at_medium=RSS&at_campaign=KARANGA,https://da.gd/FYLy
BBC UK,The crime hotspot where a community helps ex-offenders go straight,https://www.bbc.co.uk/news/uk-68019436?at_medium=RSS&at_campaign=KARANGA,https://da.gd/bvFZ3
BBC UK,"Bellaghy bog body: Human remains are 2,000 years old",https://www.bbc.co.uk/news/uk-northern-ireland-68092307?at_medium=RSS&at_campaign=KARANGA,https://da.gd/nnUlEQ
BBC UK,Steven Davis: Northern Ireland and Rangers midfielder announces retirement,https://www.bbc.co.uk/sport/football/59242010?at_medium=RSS&at_campaign=KARANGA,https://da.gd/ijvVa
BBC UK,Pep Guardiola: Manchester City boss hits back at Uefa president over Financial Fair Play charges comment,https://www.bbc.co.uk/sport/football/68044867?at_medium=RSS&at_campaign=KARANGA,https://da.gd/g1Gkj
