feed,title,long_url,short_url
NPR,Supreme Court weighs challenge to EPA rule; student loans wiped under SAVE plan,https://npr.org/2024/02/21/1232841957/up-first-supreme-court-epa-good-neighbor-pollution-student-loan-forgiveness-save,https://da.gd/RC2U
