feed,title,long_url,short_url
BBC World,Watch: Mexican mayor weds crocodile in harvest ritual,https://www.bbc.co.uk/news/world-66082749?at_medium=RSS&at_campaign=KARANGA,https://da.gd/mmBCM
BBC World,Paris teen's family say violence won’t bring justice for the boy they lost,https://www.bbc.co.uk/news/world-europe-66082429?at_medium=RSS&at_campaign=KARANGA,https://da.gd/rgZ4K
