feed,title,long_url,short_url
New York Times World,"Wife of Ukraine’s Spy Chief Was Poisoned, Officials Say",https://www.nytimes.com/2023/11/28/world/europe/ukraine-spy-chief-wife-poisoned.html,https://da.gd/DcXxQ4
