feed,title,long_url,short_url
NPR,Up First briefing: Truce in Gaza extended; Texas Supreme Court to hear abortion case,https://www.npr.org/2023/11/28/1215523520/up-first-briefing-truce-in-gaza-extended-texas-supreme-court-to-hear-abortion-ca,https://da.gd/YgXPZ8
