feed,title,long_url,short_url
NPR,Drone attack hits Tel Aviv; ICJ rules West Bank Israeli settlements are unlawful,https://www.npr.org/2024/07/20/nx-s1-5047226/drone-attack-hits-tel-aviv-icj-rules-west-bank-israeli-settlements-are-unlawful,https://da.gd/0kmHF
NPR,"Saturday Sports: WNBA All-Star game, Kansas City Chiefs aim to get third-time lucky",https://www.npr.org/2024/07/20/nx-s1-5046381/saturday-sports-wnba-all-star-game-kansas-city-chiefs-aim-to-get-third-time-lucky,https://da.gd/WwVDA
NPR,"Week in politics: Trump addresses the RNC, more Democrats call for Biden to step down",https://www.npr.org/2024/07/20/nx-s1-5046358/week-in-politics-trump-addresses-the-rnc-more-democrats-call-for-biden-to-step-down,https://da.gd/wlpeCA
NPR,Homeless people are the most vulnerable to extreme heat. A Las Vegas group is helping,https://www.npr.org/2024/07/20/nx-s1-5046236/homeless-people-are-the-most-vulnerable-to-extreme-heat-a-las-vegas-group-is-helping,https://da.gd/KtG7h
NPR,"Protests surrounded the RNC, though in lower numbers than expected",https://www.npr.org/2024/07/20/nx-s1-5044765/protests-surrounded-the-rnc-though-in-lower-numbers-than-expected,https://da.gd/AHl2T8
NPR,Pushback against over-tourism in Spain is reflected in new signs across Madrid,https://www.npr.org/2024/07/20/nx-s1-5045684/pushback-against-over-tourism-in-spain-is-reflected-in-new-signs-across-madrid,https://da.gd/u4VWIu
NPR,A Communist Party meeting in China aimed to chart a new course for the country,https://www.npr.org/2024/07/20/nx-s1-5045576/a-communist-party-meeting-in-china-aimed-to-chart-a-new-course-for-the-country,https://da.gd/Ei0G4t
NPR,The conservative think tank behind the controversial Project 2025 faces Trump's ire,https://www.npr.org/2024/07/20/nx-s1-5044495/the-conservative-think-tank-behind-the-controversial-project-2025-faces-trumps-ire,https://da.gd/owRX3
NPR,Remembering pioneering Olympic athlete DeHart Hubbard,https://www.npr.org/2024/07/20/nx-s1-5044539/remembering-pioneering-olympic-athlete-dehart-hubbard,https://da.gd/OmrWi
NPR,The director of the Secret Service will face questioning from a House committee,https://www.npr.org/2024/07/20/nx-s1-5043671/the-director-of-the-secret-service-will-face-questioning-from-a-house-committee,https://da.gd/7qaiCw
